week_date,region,platform,segment,customer_type,transactions,sales
8/5/2019,EUROPE,Shopify,F3,Existing,113,30479
8/5/2019,OCEANIA,Shopify,C3,New,481,77072
8/5/2019,USA,Shopify,C1,New,149,19501
8/5/2019,SOUTH AMERICA,Shopify,C1,New,19,2780
8/5/2019,OCEANIA,Retail,null,Guest,2517738,66221981
8/5/2019,AFRICA,Retail,C3,New,99511,3562734
8/5/2019,EUROPE,Retail,C2,Existing,8819,431569
8/5/2019,ASIA,Shopify,C2,New,319,43310
8/5/2019,EUROPE,Shopify,C4,New,2,466
8/5/2019,SOUTH AMERICA,Retail,F1,Existing,708,30851
8/5/2019,EUROPE,Shopify,C2,Existing,153,42982
8/5/2019,OCEANIA,Shopify,F1,Existing,3729,703726
8/5/2019,EUROPE,Shopify,C3,New,17,4137
8/5/2019,EUROPE,Retail,C1,New,4250,131512
8/5/2019,OCEANIA,Shopify,F2,Existing,5253,1066360
8/5/2019,AFRICA,Retail,C3,Existing,259932,13455578
8/5/2019,CANADA,Shopify,C4,Existing,70,14673
8/5/2019,ASIA,Shopify,C3,Existing,1549,296732
8/5/2019,AFRICA,Retail,F2,New,61542,2276079
8/5/2019,ASIA,Retail,F1,Existing,89097,4385856
8/5/2019,OCEANIA,Retail,C1,Existing,232830,8631129
8/5/2019,EUROPE,Retail,F2,Existing,13037,846858
8/5/2019,EUROPE,Shopify,C1,Existing,97,23834
8/5/2019,AFRICA,Shopify,C4,New,40,5516
8/5/2019,SOUTH AMERICA,Retail,F2,Existing,1089,55921
8/5/2019,SOUTH AMERICA,Shopify,C4,New,3,309
8/5/2019,USA,Shopify,F2,New,175,28051
8/5/2019,ASIA,Retail,F3,New,81917,2634652
8/5/2019,CANADA,Retail,C4,Existing,26079,1319077
8/5/2019,AFRICA,Shopify,F3,Existing,1902,396485
8/5/2019,ASIA,Retail,F1,New,29668,984231
8/5/2019,OCEANIA,Shopify,C2,Existing,3707,705015
8/5/2019,SOUTH AMERICA,Shopify,null,Guest,1168,229104
8/5/2019,EUROPE,Retail,C2,New,2540,92478
8/5/2019,SOUTH AMERICA,Shopify,F2,New,9,1505
8/5/2019,EUROPE,Retail,F3,Existing,17047,1073106
8/5/2019,USA,Retail,C3,New,41994,1674576
8/5/2019,ASIA,Retail,F2,New,66302,2201232
8/5/2019,USA,Retail,F2,New,26843,1085040
8/5/2019,OCEANIA,Shopify,null,New,550,94623
8/5/2019,EUROPE,Retail,null,Guest,108031,3763039
8/5/2019,USA,Shopify,C4,New,25,3127
8/5/2019,USA,Shopify,F1,Existing,1468,278255
8/5/2019,ASIA,Retail,C3,Existing,215355,9830477
8/5/2019,OCEANIA,Retail,C3,New,136213,4456552
8/5/2019,OCEANIA,Retail,C4,New,57170,1776201
8/5/2019,SOUTH AMERICA,Retail,C2,Existing,809,32872
8/5/2019,ASIA,Shopify,F2,Existing,2177,413743
8/5/2019,CANADA,Retail,C4,New,11458,373731
8/5/2019,USA,Shopify,C4,Existing,137,27569
8/5/2019,SOUTH AMERICA,Shopify,C4,Existing,6,681
8/5/2019,AFRICA,Shopify,C2,Existing,2028,391799
7/29/2019,AFRICA,Retail,F2,New,62503,2314059
7/29/2019,AFRICA,Shopify,C1,New,238,31049
7/29/2019,EUROPE,Retail,F3,Existing,17495,1091422
7/29/2019,USA,Shopify,C1,New,137,17593
7/29/2019,AFRICA,Shopify,C4,New,48,8081
7/29/2019,USA,Shopify,C2,New,227,35012
7/29/2019,AFRICA,Shopify,F2,Existing,3669,737366
7/29/2019,SOUTH AMERICA,Retail,null,New,1985,65687
7/29/2019,CANADA,Retail,C1,Existing,53816,2294002
7/29/2019,CANADA,Retail,C4,New,11529,376442
7/29/2019,SOUTH AMERICA,Shopify,C4,Existing,6,1149
7/29/2019,ASIA,Shopify,F2,Existing,2193,415389
7/29/2019,ASIA,Shopify,null,New,310,49501
7/29/2019,EUROPE,Retail,F2,New,1739,79253
7/29/2019,USA,Shopify,null,New,184,29393
7/29/2019,SOUTH AMERICA,Shopify,null,New,57,10364
7/29/2019,CANADA,Shopify,null,New,110,18138
7/29/2019,USA,Shopify,C4,Existing,149,25267
7/29/2019,OCEANIA,Retail,C4,New,57422,1808609
7/29/2019,EUROPE,Shopify,C4,New,2,403
7/29/2019,USA,Shopify,C3,New,163,27405
7/29/2019,CANADA,Retail,C2,New,13500,421084
7/29/2019,OCEANIA,Shopify,null,New,506,79973
7/29/2019,SOUTH AMERICA,Retail,C4,New,179,7045
7/29/2019,CANADA,Shopify,C4,New,10,1244
7/29/2019,CANADA,Shopify,null,Existing,88,15337
7/29/2019,SOUTH AMERICA,Shopify,F3,New,1,113
7/29/2019,USA,Retail,C4,New,16208,595076
7/29/2019,EUROPE,Retail,F3,New,1744,74166
7/29/2019,CANADA,Retail,C4,Existing,26399,1330944
7/29/2019,EUROPE,Retail,F1,New,976,42802
7/29/2019,SOUTH AMERICA,Shopify,null,Existing,24,4823
7/29/2019,ASIA,Shopify,C2,New,330,44362
7/29/2019,ASIA,Retail,F2,Existing,202686,10359047
7/29/2019,AFRICA,Retail,C4,New,43659,1484010
7/29/2019,SOUTH AMERICA,Retail,F2,Existing,959,47258
7/29/2019,SOUTH AMERICA,Retail,C3,New,826,31421
7/29/2019,OCEANIA,Retail,null,New,99952,3518686
7/29/2019,EUROPE,Shopify,null,New,10,3859
7/29/2019,SOUTH AMERICA,Shopify,C2,New,46,7048
7/29/2019,EUROPE,Retail,null,Guest,107486,3699301
7/29/2019,CANADA,Shopify,F3,New,28,5203
7/29/2019,CANADA,Retail,C1,New,29247,765683
7/29/2019,SOUTH AMERICA,Shopify,C1,Existing,56,10379
7/29/2019,EUROPE,Retail,C1,New,4253,130851
7/29/2019,SOUTH AMERICA,Shopify,F1,New,7,1157
7/29/2019,AFRICA,Shopify,C4,Existing,330,57105
7/29/2019,ASIA,Retail,C4,New,45589,1340301
7/29/2019,EUROPE,Retail,C4,New,1545,62383
7/29/2019,ASIA,Retail,F3,New,82010,2677124
7/29/2019,ASIA,Retail,C1,New,115416,2578454
7/29/2019,OCEANIA,Retail,C3,Existing,308403,15166197
7/29/2019,EUROPE,Retail,null,Existing,2787,132271
7/29/2019,EUROPE,Shopify,F1,Existing,119,29681
7/29/2019,CANADA,Retail,C3,New,26011,929974
7/29/2019,SOUTH AMERICA,Shopify,F2,New,11,1897
7/29/2019,CANADA,Shopify,F1,Existing,665,121810
7/29/2019,SOUTH AMERICA,Shopify,C3,Existing,89,16980
7/29/2019,SOUTH AMERICA,Shopify,C3,New,21,3370
7/29/2019,OCEANIA,Retail,C1,New,147028,3448124
7/29/2019,OCEANIA,Shopify,F3,Existing,3045,621775
7/29/2019,USA,Retail,F3,Existing,130807,8237305
7/29/2019,USA,Retail,F2,Existing,88305,5417960
7/29/2019,USA,Shopify,C1,Existing,694,123208
7/29/2019,USA,Retail,null,New,25891,1109993
7/29/2019,AFRICA,Retail,null,Guest,1637135,47247280
7/29/2019,ASIA,Retail,C4,Existing,96261,4340965
7/29/2019,AFRICA,Retail,C1,New,88260,2241005
7/29/2019,EUROPE,Retail,C3,Existing,14339,807426
7/29/2019,AFRICA,Shopify,C2,Existing,1992,379101
7/29/2019,USA,Retail,C1,New,32413,916549
7/29/2019,USA,Shopify,F3,Existing,924,198640
7/29/2019,EUROPE,Retail,null,New,3831,166501
7/29/2019,USA,Retail,C1,Existing,51946,2263308
7/29/2019,EUROPE,Shopify,F3,New,2,527
7/29/2019,CANADA,Shopify,F2,Existing,1095,206978
7/29/2019,EUROPE,Shopify,C1,New,7,1188
7/29/2019,SOUTH AMERICA,Retail,C4,Existing,269,13351
7/29/2019,CANADA,Retail,null,New,17882,723776
7/29/2019,USA,Shopify,C2,Existing,1251,259190
7/29/2019,EUROPE,Shopify,F1,New,9,2035
7/29/2019,AFRICA,Retail,null,New,71173,2823435
7/29/2019,AFRICA,Retail,C3,New,100583,3614127
7/29/2019,USA,Retail,null,Guest,552272,17359311
7/29/2019,OCEANIA,Shopify,F2,New,410,70117
7/29/2019,CANADA,Shopify,C1,New,77,10162
7/29/2019,USA,Retail,F2,New,26481,1055682
7/29/2019,OCEANIA,Shopify,F3,New,187,29576
7/29/2019,CANADA,Shopify,F3,Existing,529,106324
7/29/2019,OCEANIA,Shopify,F2,Existing,5169,1044085
7/29/2019,ASIA,Retail,null,Existing,31628,1302856
7/29/2019,CANADA,Shopify,C1,Existing,402,64594
7/29/2019,OCEANIA,Retail,C3,New,135637,4460063
7/29/2019,AFRICA,Shopify,null,Existing,287,54763
7/29/2019,SOUTH AMERICA,Shopify,null,Guest,1146,214715
7/29/2019,USA,Shopify,F3,New,48,8172
7/29/2019,CANADA,Retail,F3,Existing,86586,5000208
7/29/2019,ASIA,Retail,C2,New,75346,2027373
7/29/2019,SOUTH AMERICA,Retail,F2,New,376,14547
7/29/2019,EUROPE,Shopify,C4,Existing,13,4398
7/29/2019,ASIA,Retail,C2,Existing,110522,4339665
7/29/2019,OCEANIA,Shopify,null,Existing,513,95582
7/29/2019,USA,Retail,C3,Existing,91291,5237254
7/29/2019,CANADA,Shopify,F1,New,67,10625
7/29/2019,OCEANIA,Shopify,C4,Existing,566,103091
7/29/2019,CANADA,Shopify,C3,New,90,13732
7/29/2019,EUROPE,Shopify,C2,New,21,3411
7/29/2019,AFRICA,Retail,F2,Existing,260251,14711391
7/29/2019,ASIA,Retail,F1,New,29672,985422
7/29/2019,EUROPE,Retail,C2,Existing,8720,439267
7/29/2019,USA,Shopify,F2,Existing,1800,361139
7/29/2019,AFRICA,Retail,C2,Existing,102379,4517203
7/29/2019,OCEANIA,Retail,F1,Existing,142905,7397950
7/29/2019,EUROPE,Retail,C3,New,4022,173274
7/29/2019,OCEANIA,Shopify,C1,Existing,2317,396327
7/29/2019,SOUTH AMERICA,Retail,C1,Existing,2764,83055
7/29/2019,AFRICA,Retail,C2,New,51588,1628638
7/29/2019,CANADA,Shopify,C3,Existing,604,114156
7/29/2019,AFRICA,Shopify,F3,New,100,15207
7/29/2019,CANADA,Shopify,C2,New,100,15918
7/29/2019,ASIA,Shopify,C3,New,223,32179
7/29/2019,USA,Retail,C2,Existing,38114,1909859
7/29/2019,USA,Shopify,C4,New,20,2668
7/29/2019,AFRICA,Retail,F1,New,22849,856319
7/29/2019,USA,Shopify,F1,Existing,1299,243886
7/29/2019,EUROPE,Shopify,C1,Existing,100,23618
7/29/2019,CANADA,Retail,C3,Existing,56284,2924334
7/29/2019,ASIA,Shopify,null,Guest,3682,581427
7/29/2019,AFRICA,Retail,F3,New,62685,2311949
7/29/2019,ASIA,Shopify,null,Existing,263,46655
7/29/2019,ASIA,Shopify,F3,Existing,1421,274631
7/29/2019,OCEANIA,Shopify,F1,New,295,47103
7/29/2019,CANADA,Retail,null,Existing,7669,377310
7/29/2019,OCEANIA,Shopify,C3,New,425,68476
7/29/2019,CANADA,Shopify,C4,Existing,77,14944
7/29/2019,OCEANIA,Shopify,C3,Existing,3556,719720
7/29/2019,AFRICA,Shopify,C1,Existing,1315,216120
7/29/2019,AFRICA,Shopify,F3,Existing,1925,408410
7/29/2019,OCEANIA,Retail,F2,Existing,321740,17699305
7/29/2019,USA,Retail,F3,New,24942,998370
7/29/2019,EUROPE,Retail,F2,Existing,13013,829556
7/29/2019,ASIA,Shopify,F2,New,209,31935
7/29/2019,ASIA,Shopify,C1,Existing,988,153151
7/29/2019,ASIA,Retail,C1,Existing,160409,5516386
7/29/2019,AFRICA,Shopify,null,New,284,49103
7/29/2019,CANADA,Retail,F2,New,16374,619875
7/29/2019,EUROPE,Shopify,F2,Existing,159,39796
7/29/2019,EUROPE,Shopify,null,Guest,221,43133
7/29/2019,SOUTH AMERICA,Retail,C1,New,2323,51861
7/29/2019,AFRICA,Shopify,C2,New,283,45066
7/29/2019,ASIA,Shopify,F3,New,87,13295
7/29/2019,CANADA,Shopify,F2,New,88,14393
7/29/2019,SOUTH AMERICA,Shopify,F1,Existing,60,13352
7/29/2019,USA,Shopify,null,Guest,1932,353263
7/29/2019,AFRICA,Retail,C3,Existing,262557,13524818
7/29/2019,CANADA,Retail,C2,Existing,20603,934869
7/29/2019,OCEANIA,Retail,C2,Existing,149079,5935553
7/29/2019,SOUTH AMERICA,Retail,F3,Existing,1003,53464
7/29/2019,SOUTH AMERICA,Retail,null,Existing,446,17673
7/29/2019,AFRICA,Shopify,F1,New,190,27653
7/29/2019,USA,Shopify,F1,New,135,20527
7/29/2019,OCEANIA,Shopify,C2,New,623,94600
7/29/2019,EUROPE,Retail,C1,Existing,13150,604981
7/29/2019,USA,Retail,C2,New,23310,809765
7/29/2019,SOUTH AMERICA,Retail,C2,New,675,21119
7/29/2019,SOUTH AMERICA,Retail,C3,Existing,1089,53459
7/29/2019,CANADA,Retail,F1,Existing,23979,1337975
7/29/2019,OCEANIA,Shopify,null,Guest,7099,1252132
7/29/2019,EUROPE,Retail,C2,New,2630,102408
7/29/2019,SOUTH AMERICA,Retail,null,Guest,396297,16062381
7/29/2019,OCEANIA,Retail,C4,Existing,138901,6927120
7/29/2019,OCEANIA,Shopify,C2,Existing,3684,690295
7/29/2019,USA,Retail,C4,Existing,36101,1973212
7/29/2019,USA,Retail,C3,New,41245,1619544
7/29/2019,ASIA,Shopify,C2,Existing,1709,307031
7/29/2019,AFRICA,Retail,F1,Existing,96452,5359298
7/29/2019,SOUTH AMERICA,Retail,F3,New,295,11328
7/29/2019,USA,Shopify,F2,New,155,25439
7/29/2019,AFRICA,Retail,C4,Existing,110233,5664273
7/29/2019,EUROPE,Retail,F1,Existing,6299,392713
7/29/2019,EUROPE,Retail,C4,Existing,4763,265148
7/29/2019,EUROPE,Shopify,null,Existing,13,3016
7/29/2019,ASIA,Shopify,C1,New,264,31827
7/29/2019,ASIA,Shopify,F1,Existing,1657,284731
7/29/2019,ASIA,Retail,C3,New,108292,3394521
7/29/2019,CANADA,Shopify,null,Guest,1040,171564
7/29/2019,CANADA,Retail,null,Guest,422024,11759218
7/29/2019,SOUTH AMERICA,Retail,C2,Existing,801,29430
7/29/2019,SOUTH AMERICA,Shopify,C4,New,2,229
7/29/2019,ASIA,Retail,C3,Existing,216731,9993226
7/29/2019,AFRICA,Retail,C1,Existing,167965,6456437
7/29/2019,ASIA,Shopify,C3,Existing,1529,287561
7/29/2019,SOUTH AMERICA,Shopify,C2,Existing,100,19206
7/29/2019,ASIA,Shopify,C4,Existing,239,41370
7/29/2019,EUROPE,Shopify,C3,Existing,122,38259
7/29/2019,USA,Shopify,C3,Existing,1255,258016
7/29/2019,OCEANIA,Retail,null,Guest,2486615,65493743
7/29/2019,AFRICA,Shopify,C3,Existing,2020,398890
7/29/2019,AFRICA,Retail,F3,Existing,379698,21785250
7/29/2019,OCEANIA,Shopify,C1,New,391,49229
7/29/2019,SOUTH AMERICA,Retail,F1,New,329,12676
7/29/2019,ASIA,Retail,null,Guest,1929920,49290024
7/29/2019,AFRICA,Shopify,null,Guest,3504,610367
7/29/2019,OCEANIA,Retail,F3,New,100587,3486721
7/29/2019,USA,Shopify,null,Existing,176,34676
7/29/2019,OCEANIA,Retail,F3,Existing,511728,28540465
7/29/2019,EUROPE,Shopify,F3,Existing,88,23952
7/29/2019,CANADA,Shopify,C2,Existing,516,92110
7/29/2019,ASIA,Retail,F3,Existing,363127,18674930
7/29/2019,OCEANIA,Retail,F1,New,40257,1376544
7/29/2019,SOUTH AMERICA,Shopify,C1,New,18,2317
7/29/2019,CANADA,Retail,F3,New,17231,648076
7/29/2019,OCEANIA,Retail,F2,New,86629,3096456
7/29/2019,EUROPE,Shopify,F2,New,7,1161
7/29/2019,OCEANIA,Retail,null,Existing,44159,1822351
7/29/2019,ASIA,Retail,F1,Existing,89571,4512941
7/29/2019,CANADA,Retail,F1,New,6706,256912
7/29/2019,OCEANIA,Shopify,F1,Existing,3521,644023
7/29/2019,AFRICA,Shopify,F2,New,234,36103
7/29/2019,EUROPE,Shopify,C3,New,13,4004
7/29/2019,ASIA,Shopify,C4,New,34,4608
7/29/2019,USA,Retail,null,Existing,11762,602728
7/29/2019,USA,Retail,F1,Existing,38414,2304606
7/29/2019,SOUTH AMERICA,Retail,F1,Existing,683,31548
7/29/2019,OCEANIA,Shopify,C4,New,82,13096
7/29/2019,EUROPE,Shopify,C2,Existing,126,26825
7/29/2019,OCEANIA,Retail,C2,New,94282,2589897
7/29/2019,USA,Retail,F1,New,11156,448780
7/29/2019,AFRICA,Shopify,F1,Existing,2110,385006
7/29/2019,CANADA,Retail,F2,Existing,57234,3246731
7/29/2019,OCEANIA,Retail,C1,Existing,229952,8499793
7/29/2019,SOUTH AMERICA,Shopify,F3,Existing,27,5979
7/29/2019,AFRICA,Shopify,C3,New,259,42705
7/29/2019,ASIA,Retail,null,New,75710,2606886
7/29/2019,ASIA,Shopify,F1,New,182,24072
7/29/2019,ASIA,Retail,F2,New,66850,2218851
7/29/2019,AFRICA,Retail,null,Existing,33084,1495783
7/29/2019,SOUTH AMERICA,Shopify,F2,Existing,28,5903
7/22/2019,AFRICA,Retail,C2,Existing,102101,4526979
7/22/2019,EUROPE,Retail,C1,Existing,13369,627581
7/22/2019,CANADA,Retail,C4,New,11662,378325
7/22/2019,SOUTH AMERICA,Shopify,C4,Existing,8,1078
7/22/2019,AFRICA,Retail,F1,New,23204,877741
7/22/2019,ASIA,Shopify,C4,Existing,250,43521
7/22/2019,ASIA,Retail,F3,Existing,365644,18742649
7/22/2019,EUROPE,Shopify,F1,New,7,1336
7/22/2019,USA,Retail,F2,New,26836,1088336
7/22/2019,OCEANIA,Retail,null,Guest,2488882,66412269
7/22/2019,EUROPE,Shopify,null,Guest,258,50867
7/22/2019,EUROPE,Retail,C3,Existing,14693,838996
7/22/2019,EUROPE,Shopify,F2,Existing,198,51784
7/22/2019,USA,Shopify,F3,New,53,7928
7/22/2019,ASIA,Retail,F2,New,66861,2215476
7/22/2019,ASIA,Shopify,C1,New,240,28838
7/22/2019,CANADA,Retail,null,New,17752,710558
7/22/2019,EUROPE,Retail,F1,Existing,6303,388849
7/22/2019,AFRICA,Retail,null,Guest,1638842,47535985
7/22/2019,SOUTH AMERICA,Retail,C4,Existing,265,13119
7/22/2019,OCEANIA,Retail,F2,New,87592,3152831
7/22/2019,EUROPE,Shopify,F2,New,9,3091
7/22/2019,SOUTH AMERICA,Shopify,null,Existing,25,4744
7/22/2019,USA,Shopify,C1,New,160,21452
7/22/2019,USA,Shopify,F2,Existing,1887,383349
7/22/2019,AFRICA,Retail,F3,Existing,381633,22045852
7/22/2019,USA,Retail,C1,New,32683,919857
7/22/2019,ASIA,Retail,F1,Existing,89419,4405072
7/22/2019,ASIA,Retail,F2,Existing,204527,10405211
7/22/2019,ASIA,Shopify,C4,New,43,5348
7/22/2019,EUROPE,Retail,F1,New,965,39699
7/22/2019,AFRICA,Retail,C3,Existing,262390,13554212
7/22/2019,AFRICA,Shopify,F2,Existing,3507,705198
7/22/2019,SOUTH AMERICA,Retail,F2,Existing,1013,52745
7/22/2019,CANADA,Retail,C1,New,29329,770541
7/22/2019,SOUTH AMERICA,Shopify,C1,Existing,47,8758
7/22/2019,EUROPE,Retail,C2,New,2744,107250
7/22/2019,SOUTH AMERICA,Retail,C1,New,2447,55041
7/22/2019,EUROPE,Retail,C3,New,4196,176750
7/22/2019,SOUTH AMERICA,Shopify,null,New,64,11261
7/22/2019,OCEANIA,Retail,F1,Existing,143958,7594960
7/22/2019,EUROPE,Shopify,F1,Existing,138,32190
7/22/2019,SOUTH AMERICA,Shopify,C2,New,35,5841
7/22/2019,CANADA,Retail,C3,New,26168,912871
7/22/2019,CANADA,Shopify,C4,Existing,70,13621
7/22/2019,OCEANIA,Retail,F3,Existing,515295,29219630
7/22/2019,EUROPE,Shopify,F3,Existing,107,27003
7/22/2019,CANADA,Retail,F2,Existing,57889,3292863
7/22/2019,CANADA,Shopify,C1,Existing,435,74949
7/22/2019,ASIA,Retail,C4,Existing,96682,4354350
7/22/2019,SOUTH AMERICA,Retail,C1,Existing,2771,81496
7/22/2019,USA,Retail,null,New,25031,1087558
7/22/2019,USA,Shopify,F1,New,147,22413
7/22/2019,SOUTH AMERICA,Retail,C3,Existing,1036,51495
7/22/2019,SOUTH AMERICA,Shopify,null,Guest,1054,203503
7/22/2019,EUROPE,Shopify,null,Existing,21,4359
7/22/2019,SOUTH AMERICA,Retail,F3,New,278,10823
7/22/2019,USA,Retail,C4,New,16441,605712
7/22/2019,OCEANIA,Shopify,F3,New,200,33348
7/22/2019,OCEANIA,Retail,C4,Existing,138828,6940265
7/22/2019,EUROPE,Shopify,C4,Existing,7,2196
7/22/2019,ASIA,Retail,F3,New,82065,2679553
7/22/2019,ASIA,Retail,C4,New,46081,1340380
7/22/2019,AFRICA,Shopify,C3,Existing,2059,410279
7/22/2019,USA,Retail,C2,Existing,38606,1947365
7/22/2019,AFRICA,Retail,F1,Existing,96461,5381428
7/22/2019,ASIA,Shopify,C3,New,232,32883
7/22/2019,USA,Retail,C3,New,41910,1658726
7/22/2019,CANADA,Retail,C2,Existing,20775,923969
7/22/2019,CANADA,Shopify,C4,New,16,2618
7/22/2019,OCEANIA,Shopify,F3,Existing,3076,632320
7/22/2019,OCEANIA,Shopify,C4,Existing,595,109542
7/22/2019,CANADA,Shopify,null,Existing,73,12265
7/22/2019,USA,Shopify,C4,Existing,135,28146
7/22/2019,AFRICA,Shopify,F3,New,94,16532
7/22/2019,EUROPE,Retail,C2,Existing,8829,455841
7/22/2019,CANADA,Shopify,C1,New,80,10437
7/22/2019,CANADA,Retail,F3,Existing,87451,5051379
7/22/2019,CANADA,Shopify,C2,Existing,548,100605
7/22/2019,OCEANIA,Retail,F2,Existing,323684,18047626
7/22/2019,OCEANIA,Shopify,C4,New,88,12846
7/22/2019,SOUTH AMERICA,Shopify,C3,New,17,3583
7/22/2019,EUROPE,Shopify,C4,New,2,175
7/22/2019,ASIA,Retail,C3,New,108892,3371691
7/22/2019,ASIA,Retail,null,Guest,1955568,49285386
7/22/2019,OCEANIA,Shopify,C1,Existing,2403,417002
7/22/2019,SOUTH AMERICA,Retail,C2,New,722,22581
7/22/2019,SOUTH AMERICA,Shopify,F3,Existing,27,5852
7/22/2019,USA,Shopify,C1,Existing,740,131891
7/22/2019,USA,Shopify,C2,New,220,32738
7/22/2019,AFRICA,Shopify,null,New,295,50642
7/22/2019,CANADA,Shopify,F3,Existing,551,111283
7/22/2019,AFRICA,Retail,C1,New,89010,2283622
7/22/2019,SOUTH AMERICA,Shopify,F2,Existing,30,6276
7/22/2019,ASIA,Retail,null,Existing,28987,1172481
7/22/2019,AFRICA,Shopify,C2,New,311,47530
7/22/2019,OCEANIA,Retail,C1,Existing,231543,8703933
7/22/2019,EUROPE,Shopify,C1,Existing,111,24503
7/22/2019,AFRICA,Retail,C3,New,100958,3629868
7/22/2019,OCEANIA,Shopify,F1,New,371,57071
7/22/2019,AFRICA,Retail,C4,Existing,110454,5707034
7/22/2019,ASIA,Shopify,F3,Existing,1299,247690
7/22/2019,ASIA,Retail,C2,New,76496,2031882
7/22/2019,OCEANIA,Retail,C3,Existing,309759,15400050
7/22/2019,ASIA,Shopify,C2,Existing,1630,288087
7/22/2019,CANADA,Retail,C2,New,13537,419116
7/22/2019,SOUTH AMERICA,Shopify,C2,Existing,96,17992
7/22/2019,USA,Shopify,null,Existing,181,34509
7/22/2019,CANADA,Shopify,F1,New,62,8780
7/22/2019,USA,Retail,F2,Existing,89481,5556108
7/22/2019,USA,Shopify,C4,New,24,3634
7/22/2019,SOUTH AMERICA,Shopify,F3,New,4,695
7/22/2019,OCEANIA,Shopify,null,Existing,478,87274
7/22/2019,AFRICA,Shopify,F2,New,225,35606
7/22/2019,SOUTH AMERICA,Retail,C4,New,175,6689
7/22/2019,EUROPE,Retail,F3,New,1830,78749
7/22/2019,EUROPE,Retail,F3,Existing,17729,1124504
7/22/2019,ASIA,Retail,F1,New,29567,968735
7/22/2019,OCEANIA,Retail,C1,New,148745,3556153
7/22/2019,EUROPE,Shopify,C1,New,8,1613
7/22/2019,OCEANIA,Shopify,null,New,521,85410
7/22/2019,SOUTH AMERICA,Retail,null,Guest,396812,16254939
7/22/2019,ASIA,Shopify,F1,Existing,1665,290589
7/22/2019,OCEANIA,Retail,F3,New,100336,3525603
7/22/2019,ASIA,Retail,null,New,74578,2565271
7/22/2019,EUROPE,Shopify,F3,New,4,1114
7/22/2019,OCEANIA,Shopify,C1,New,428,54350
7/22/2019,SOUTH AMERICA,Retail,C2,Existing,762,31249
7/22/2019,SOUTH AMERICA,Shopify,F1,Existing,58,12780
7/22/2019,CANADA,Retail,C4,Existing,26377,1336173
7/22/2019,USA,Retail,F3,Existing,131684,8378308
7/22/2019,USA,Shopify,C2,Existing,1235,245781
7/22/2019,EUROPE,Retail,null,Guest,109406,3841812
7/22/2019,CANADA,Shopify,F3,New,36,5658
7/22/2019,AFRICA,Shopify,F1,Existing,2126,389395
7/22/2019,AFRICA,Retail,F3,New,62963,2350406
7/22/2019,CANADA,Retail,F2,New,16901,635490
7/22/2019,OCEANIA,Retail,C2,New,95838,2665194
7/22/2019,USA,Retail,F1,New,11029,440109
7/22/2019,EUROPE,Shopify,C2,New,19,3243
7/22/2019,SOUTH AMERICA,Shopify,F2,New,11,2075
7/22/2019,USA,Retail,C4,Existing,36248,1998934
7/22/2019,AFRICA,Retail,F2,New,62931,2315934
7/22/2019,CANADA,Shopify,C2,New,90,13185
7/22/2019,ASIA,Shopify,F2,Existing,2128,405309
7/22/2019,AFRICA,Shopify,C1,New,234,29968
7/22/2019,CANADA,Retail,F1,New,6890,263959
7/22/2019,SOUTH AMERICA,Retail,null,Existing,414,16147
7/22/2019,AFRICA,Shopify,C4,Existing,338,60026
7/22/2019,SOUTH AMERICA,Retail,null,New,1957,67069
7/22/2019,ASIA,Shopify,F3,New,92,13562
7/22/2019,AFRICA,Shopify,null,Existing,266,50446
7/22/2019,ASIA,Retail,C2,Existing,110615,4294582
7/22/2019,EUROPE,Shopify,C3,New,20,4450
7/22/2019,USA,Shopify,null,New,216,38702
7/22/2019,CANADA,Shopify,C3,New,92,12400
7/22/2019,OCEANIA,Shopify,C3,Existing,3700,738196
7/22/2019,OCEANIA,Retail,C4,New,56936,1799003
7/22/2019,AFRICA,Retail,C1,Existing,167327,6470747
7/22/2019,ASIA,Shopify,C1,Existing,909,144184
7/22/2019,AFRICA,Shopify,C2,Existing,1907,363872
7/22/2019,OCEANIA,Shopify,C2,New,649,98269
7/22/2019,USA,Shopify,F3,Existing,966,201627
7/22/2019,SOUTH AMERICA,Shopify,F1,New,9,1482
7/22/2019,CANADA,Shopify,C3,Existing,636,116693
7/22/2019,USA,Retail,C1,Existing,52567,2289166
7/22/2019,USA,Shopify,C3,New,167,26434
7/22/2019,EUROPE,Retail,F2,New,1825,84681
7/22/2019,EUROPE,Retail,C4,Existing,4955,275568
7/22/2019,USA,Shopify,null,Guest,1884,335889
7/22/2019,OCEANIA,Shopify,F1,Existing,3801,690242
7/22/2019,OCEANIA,Retail,null,Existing,40588,1695476
7/22/2019,SOUTH AMERICA,Retail,F3,Existing,1029,53356
7/22/2019,ASIA,Shopify,null,New,315,45877
7/22/2019,OCEANIA,Shopify,C3,New,458,73311
7/22/2019,CANADA,Retail,null,Existing,6952,341066
7/22/2019,AFRICA,Retail,null,New,69827,2800026
7/22/2019,EUROPE,Shopify,C3,Existing,130,39715
7/22/2019,OCEANIA,Retail,null,New,97196,3509915
7/22/2019,EUROPE,Shopify,null,New,16,4515
7/22/2019,SOUTH AMERICA,Retail,C3,New,775,29400
7/22/2019,EUROPE,Retail,C4,New,1638,66551
7/22/2019,USA,Retail,F3,New,24893,1011656
7/22/2019,CANADA,Shopify,null,Guest,1001,165706
